relation,relation_label,frequency,count,pct_within_relation,pct_within_class,lift
P1416,affiliation,A-Few-Weeks,1,0.5555555555555556,0.08650519031141869,0.7283112264513648
P1416,affiliation,A-Month,1,0.5555555555555556,0.06397952655150352,0.5386614061278169
P1416,affiliation,A-Few-Months,16,8.88888888888889,0.3709714815673545,3.123311950949326
P1416,affiliation,A-Year,42,23.333333333333332,0.123094958968347,1.0363706525986713
P1416,affiliation,A-Few-Years,100,55.55555555555556,0.1251705448673818,1.053845586834284
P1416,affiliation,Many-Years,20,11.11111111111111,0.06798558705554422,0.57238954230592
P451,unmarried partner,A-Day,0,0.0,0.0,0.0
P451,unmarried partner,A-Few-Days,0,0.0,0.0,0.0
P451,unmarried partner,A-Week,0,0.0,0.0,0.0
P451,unmarried partner,A-Few-Weeks,0,0.0,0.0,0.0
P451,unmarried partner,A-Month,0,0.0,0.0,0.0
P451,unmarried partner,A-Few-Months,1,0.5586592178770949,0.023185717597959656,0.1962975388166476
P451,unmarried partner,A-Year,11,6.145251396648044,0.032239155920281364,0.2729467800140156
P451,unmarried partner,A-Few-Years,150,83.79888268156425,0.1877558173010727,1.589599488520987
P451,unmarried partner,Many-Years,17,9.497206703910614,0.05778774899721259,0.4892491618592501
P1268,represents,A-Day,0,0.0,0.0,0.0
P1268,represents,A-Few-Days,0,0.0,0.0,0.0
P1268,represents,A-Week,0,0.0,0.0,0.0
P1268,represents,A-Few-Weeks,0,0.0,0.0,0.0
P1268,represents,A-Month,0,0.0,0.0,0.0
P1268,represents,A-Few-Months,0,0.0,0.0,0.0
P1268,represents,A-Year,14,7.82122905027933,0.041031652989449004,0.34738681092692897
P1268,represents,A-Few-Years,164,91.62011173184358,0.20527969358250614,1.7379621074496123
P1268,represents,Many-Years,1,0.5586592178770949,0.0033992793527772114,0.02877936246230883
P466,occupant,A-Day,0,0.0,0.0,0.0
P466,occupant,A-Few-Days,0,0.0,0.0,0.0
P466,occupant,A-Week,0,0.0,0.0,0.0
P466,occupant,A-Few-Weeks,0,0.0,0.0,0.0
P466,occupant,A-Month,0,0.0,0.0,0.0
P466,occupant,A-Few-Months,1,0.5649717514124294,0.023185717597959656,0.19851559010271144
P466,occupant,A-Year,3,1.694915254237288,0.008792497069167644,0.07528116120571463
P466,occupant,A-Few-Years,43,24.293785310734464,0.05382333429297417,0.46083417186990716
P466,occupant,Many-Years,130,73.44632768361582,0.44190631586103746,3.7835918898187932
P1075,rector,A-Day,0,0.0,0.0,0.0
P1075,rector,A-Few-Days,0,0.0,0.0,0.0
P1075,rector,A-Week,0,0.0,0.0,0.0
P1075,rector,A-Few-Weeks,0,0.0,0.0,0.0
P1075,rector,A-Month,0,0.0,0.0,0.0
P1075,rector,A-Few-Months,2,1.2422360248447204,0.04637143519591931,0.4364876950084462
P1075,rector,A-Year,6,3.7267080745341614,0.017584994138335287,0.16552503768213028
P1075,rector,A-Few-Years,117,72.67080745341616,0.14644953749483672,1.3785085750763988
P1075,rector,Many-Years,36,22.36024844720497,0.12237405669997961,1.151889513708808
P2802,fleet or registration number,A-Day,0,0.0,0.0,0.0
P2802,fleet or registration number,A-Few-Days,0,0.0,0.0,0.0
P2802,fleet or registration number,A-Week,0,0.0,0.0,0.0
P2802,fleet or registration number,A-Few-Weeks,0,0.0,0.0,0.0
P2802,fleet or registration number,A-Month,0,0.0,0.0,0.0
P2802,fleet or registration number,A-Few-Months,0,0.0,0.0,0.0
P2802,fleet or registration number,A-Year,2,1.2903225806451613,0.005861664712778429,0.05731081949854403
P2802,fleet or registration number,A-Few-Years,58,37.41935483870968,0.07259891602308145,0.7098159952612855
P2802,fleet or registration number,Many-Years,95,61.29032258064516,0.3229315385138351,3.157374572074591
P371,presenter,A-Day,0,0.0,0.0,0.0
P371,presenter,A-Few-Days,0,0.0,0.0,0.0
P371,presenter,A-Week,1,0.6493506493506493,0.17605633802816903,1.732520120724346
P371,presenter,A-Few-Weeks,1,0.6493506493506493,0.08650519031141869,0.8512728620860109
P371,presenter,A-Month,0,0.0,0.0,0.0
P371,presenter,A-Few-Months,4,2.5974025974025974,0.09274287039183862,0.912656089563115
P371,presenter,A-Year,12,7.792207792207792,0.035169988276670575,0.34609780606263607
P371,presenter,A-Few-Years,104,67.53246753246754,0.13017736666207708,1.2810382717881685
P371,presenter,Many-Years,32,20.77922077922078,0.10877693928887076,1.0704427804162662
P35,head of state,A-Day,0,0.0,0.0,0.0
P35,head of state,A-Few-Days,0,0.0,0.0,0.0
P35,head of state,A-Week,0,0.0,0.0,0.0
P35,head of state,A-Few-Weeks,0,0.0,0.0,0.0
P35,head of state,A-Month,0,0.0,0.0,0.0
P35,head of state,A-Few-Months,2,1.3245033112582782,0.04637143519591931,0.4653941648765552
P35,head of state,A-Year,7,4.635761589403973,0.020515826494724502,0.20590145415867642
P35,head of state,A-Few-Years,82,54.3046357615894,0.10263984679125307,1.030116613355896
P35,head of state,Many-Years,60,39.735099337748345,0.2039567611666327,2.046955979107264
P123,publisher,A-Day,0,0.0,0.0,0.0
P123,publisher,A-Few-Days,0,0.0,0.0,0.0
P123,publisher,A-Week,0,0.0,0.0,0.0
P123,publisher,A-Few-Weeks,0,0.0,0.0,0.0
P123,publisher,A-Month,0,0.0,0.0,0.0
P123,publisher,A-Few-Months,0,0.0,0.0,0.0
P123,publisher,A-Year,3,2.127659574468085,0.008792497069167644,0.09450188321568431
P123,publisher,A-Few-Years,61,43.262411347517734,0.0763540323691029,0.820654222939038
P123,publisher,Many-Years,77,54.60992907801418,0.26174451016384526,2.813233707929096
P115,home venue,A-Day,0,0.0,0.0,0.0
P115,home venue,A-Few-Days,0,0.0,0.0,0.0
P115,home venue,A-Week,0,0.0,0.0,0.0
P115,home venue,A-Few-Weeks,0,0.0,0.0,0.0
P115,home venue,A-Month,0,0.0,0.0,0.0
P115,home venue,A-Few-Months,0,0.0,0.0,0.0
P115,home venue,A-Year,10,7.142857142857142,0.029308323563892142,0.31725632222408306
P115,home venue,A-Few-Years,48,34.285714285714285,0.06008186153634327,0.650373276446301
P115,home venue,Many-Years,82,58.57142857142858,0.27874090692773135,3.0173105872983497
P598,commander of (DEPRECATED),A-Day,0,0.0,0.0,0.0
P598,commander of (DEPRECATED),A-Few-Days,0,0.0,0.0,0.0
P598,commander of (DEPRECATED),A-Week,0,0.0,0.0,0.0
P598,commander of (DEPRECATED),A-Few-Weeks,2,1.4705882352941175,0.17301038062283738,1.927882658253613
P598,commander of (DEPRECATED),A-Month,0,0.0,0.0,0.0
P598,commander of (DEPRECATED),A-Few-Months,33,24.264705882352942,0.7651286807326687,8.525952660220128
P598,commander of (DEPRECATED),A-Year,35,25.735294117647058,0.10257913247362252,1.1430558668367699
P598,commander of (DEPRECATED),A-Few-Years,59,43.38235294117647,0.07385062147175527,0.8229294214838306
P598,commander of (DEPRECATED),Many-Years,7,5.147058823529411,0.02379495546944048,0.26515103797994827
P468,dan/kyu rank,A-Day,0,0.0,0.0,0.0
P468,dan/kyu rank,A-Few-Days,0,0.0,0.0,0.0
P468,dan/kyu rank,A-Week,0,0.0,0.0,0.0
P468,dan/kyu rank,A-Few-Weeks,0,0.0,0.0,0.0
P468,dan/kyu rank,A-Month,0,0.0,0.0,0.0
P468,dan/kyu rank,A-Few-Months,17,13.709677419354838,0.3941571991653142,4.817204924347247
P468,dan/kyu rank,A-Year,51,41.12903225806452,0.14947245017584992,1.8267823715160911
P468,dan/kyu rank,A-Few-Years,56,45.16129032258064,0.07009550512573381,0.8566744770394824
P468,dan/kyu rank,Many-Years,0,0.0,0.0,0.0
P241,military branch,A-Day,0,0.0,0.0,0.0
P241,military branch,A-Few-Days,0,0.0,0.0,0.0
P241,military branch,A-Week,0,0.0,0.0,0.0
P241,military branch,A-Few-Weeks,0,0.0,0.0,0.0
P241,military branch,A-Month,0,0.0,0.0,0.0
P241,military branch,A-Few-Months,4,3.361344537815126,0.09274287039183862,1.1810843511993252
P241,military branch,A-Year,10,8.403361344537815,0.029308323563892142,0.373242732028333
P241,military branch,A-Few-Years,73,61.34453781512605,0.09137449775318872,1.1636580681514699
P241,military branch,Many-Years,32,26.89075630252101,0.10877693928887076,1.3852788923034032
P5769,editor-in-chief,A-Day,0,0.0,0.0,0.0
P5769,editor-in-chief,A-Few-Days,0,0.0,0.0,0.0
P5769,editor-in-chief,A-Week,0,0.0,0.0,0.0
P5769,editor-in-chief,A-Few-Weeks,0,0.0,0.0,0.0
P5769,editor-in-chief,A-Month,0,0.0,0.0,0.0
P5769,editor-in-chief,A-Few-Months,0,0.0,0.0,0.0
P5769,editor-in-chief,A-Year,5,4.201680672268908,0.014654161781946071,0.1866213660141665
P5769,editor-in-chief,A-Few-Years,63,52.94117647058824,0.07885744326645054,1.0042528533361998
P5769,editor-in-chief,Many-Years,51,42.857142857142854,0.17336324699163777,2.207788234608549
P264,record label,A-Day,0,0.0,0.0,0.0
P264,record label,A-Few-Days,0,0.0,0.0,0.0
P264,record label,A-Week,0,0.0,0.0,0.0
P264,record label,A-Few-Weeks,0,0.0,0.0,0.0
P264,record label,A-Month,0,0.0,0.0,0.0
P264,record label,A-Few-Months,0,0.0,0.0,0.0
P264,record label,A-Year,4,3.7383177570093453,0.011723329425556858,0.1660406920051276
P264,record label,A-Few-Years,86,80.37383177570094,0.10764666858594835,1.524628942448104
P264,record label,Many-Years,17,15.887850467289718,0.05778774899721259,0.8184635511477174
P449,original broadcaster,A-Day,0,0.0,0.0,0.0
P449,original broadcaster,A-Few-Days,0,0.0,0.0,0.0
P449,original broadcaster,A-Week,0,0.0,0.0,0.0
P449,original broadcaster,A-Few-Weeks,0,0.0,0.0,0.0
P449,original broadcaster,A-Month,0,0.0,0.0,0.0
P449,original broadcaster,A-Few-Months,2,1.9230769230769231,0.04637143519591931,0.6757165278496139
P449,original broadcaster,A-Year,10,9.615384615384617,0.029308323563892142,0.42707581837857334
P449,original broadcaster,A-Few-Years,71,68.26923076923077,0.08887108685584108,1.2950140961290526
P449,original broadcaster,Many-Years,21,20.192307692307693,0.07138486640832144,1.0402079182290278
P3975,general secretary,A-Day,0,0.0,0.0,0.0
P3975,general secretary,A-Few-Days,0,0.0,0.0,0.0
P3975,general secretary,A-Week,0,0.0,0.0,0.0
P3975,general secretary,A-Few-Weeks,0,0.0,0.0,0.0
P3975,general secretary,A-Month,0,0.0,0.0,0.0
P3975,general secretary,A-Few-Months,0,0.0,0.0,0.0
P3975,general secretary,A-Year,6,5.9405940594059405,0.017584994138335287,0.26385674323587105
P3975,general secretary,A-Few-Years,71,70.29702970297029,0.08887108685584108,1.333479861360609
P3975,general secretary,Many-Years,24,23.762376237623762,0.08158270446665307,1.2241202092879082
P2043,length,A-Day,0,0.0,0.0,0.0
P2043,length,A-Few-Days,0,0.0,0.0,0.0
P2043,length,A-Week,0,0.0,0.0,0.0
P2043,length,A-Few-Weeks,0,0.0,0.0,0.0
P2043,length,A-Month,0,0.0,0.0,0.0
P2043,length,A-Few-Months,1,1.0204081632653061,0.023185717597959656,0.35854346375693796
P2043,length,A-Year,4,4.081632653061225,0.011723329425556858,0.18128932698519032
P2043,length,A-Few-Years,13,13.26530612244898,0.016272170832759635,0.25163251767267597
P2043,length,Many-Years,80,81.63265306122449,0.2719423482221769,4.2053109230639025
P98,editor,A-Day,0,0.0,0.0,0.0
P98,editor,A-Few-Days,0,0.0,0.0,0.0
P98,editor,A-Week,0,0.0,0.0,0.0
P98,editor,A-Few-Weeks,0,0.0,0.0,0.0
P98,editor,A-Month,0,0.0,0.0,0.0
P98,editor,A-Few-Months,0,0.0,0.0,0.0
P98,editor,A-Year,5,5.319148936170213,0.014654161781946071,0.23625470803921078
P98,editor,A-Few-Years,49,52.12765957446809,0.06133356698501709,0.9888210719019558
P98,editor,Many-Years,40,42.5531914893617,0.13597117411108844,2.1921301620226723
P166,award received,A-Day,0,0.0,0.0,0.0
P166,award received,A-Few-Days,0,0.0,0.0,0.0
P166,award received,A-Week,0,0.0,0.0,0.0
P166,award received,A-Few-Weeks,1,1.0752688172043012,0.08650519031141869,1.4096346318413513
P166,award received,A-Month,0,0.0,0.0,0.0
P166,award received,A-Few-Months,5,5.376344086021505,0.1159285879897983,1.8890999703322537
P166,award received,A-Year,17,18.27956989247312,0.049824150058616644,0.8119032762293739
P166,award received,A-Few-Years,60,64.51612903225806,0.07510232692042909,1.2238206814849748
P166,award received,Many-Years,10,10.75268817204301,0.03399279352777211,0.5539253635218581
P2295,net profit,A-Day,0,0.0,0.0,0.0
P2295,net profit,A-Few-Days,0,0.0,0.0,0.0
P2295,net profit,A-Week,0,0.0,0.0,0.0
P2295,net profit,A-Few-Weeks,0,0.0,0.0,0.0
P2295,net profit,A-Month,0,0.0,0.0,0.0
P2295,net profit,A-Few-Months,33,37.5,0.7651286807326687,13.176472293067471
P2295,net profit,A-Year,55,62.5,0.1611957796014068,2.775992819460727
P2295,net profit,A-Few-Years,0,0.0,0.0,0.0
P2295,net profit,Many-Years,0,0.0,0.0,0.0
P2139,total revenue,A-Day,0,0.0,0.0,0.0
P2139,total revenue,A-Few-Days,0,0.0,0.0,0.0
P2139,total revenue,A-Week,0,0.0,0.0,0.0
P2139,total revenue,A-Few-Weeks,0,0.0,0.0,0.0
P2139,total revenue,A-Month,0,0.0,0.0,0.0
P2139,total revenue,A-Few-Months,32,37.64705882352941,0.741942963134709,13.22814473343244
P2139,total revenue,A-Year,52,61.1764705882353,0.15240328253223917,2.7172070891662647
P2139,total revenue,A-Few-Years,1,1.1764705882352942,0.001251705448673818,0.02231673007413778
P2139,total revenue,Many-Years,0,0.0,0.0,0.0
P527,has part(s),A-Day,0,0.0,0.0,0.0
P527,has part(s),A-Few-Days,2,2.4096385542168677,0.4016064257028112,7.332801083853486
P527,has part(s),A-Week,0,0.0,0.0,0.0
P527,has part(s),A-Few-Weeks,1,1.2048192771084338,0.08650519031141869,1.5794701296535625
P527,has part(s),A-Month,0,0.0,0.0,0.0
P527,has part(s),A-Few-Months,10,12.048192771084338,0.2318571759795966,4.233404752792762
P527,has part(s),A-Year,5,6.024096385542169,0.014654161781946071,0.26756557296007005
P527,has part(s),A-Few-Years,18,21.686746987951807,0.022530698076128723,0.41138068690880486
P527,has part(s),Many-Years,47,56.62650602409639,0.15976612958052894,2.917117787896436
P5817,state of use,A-Day,0,0.0,0.0,0.0
P5817,state of use,A-Few-Days,0,0.0,0.0,0.0
P5817,state of use,A-Week,0,0.0,0.0,0.0
P5817,state of use,A-Few-Weeks,0,0.0,0.0,0.0
P5817,state of use,A-Month,18,22.5,1.1516314779270633,21.815786948176584
P5817,state of use,A-Few-Months,2,2.5,0.04637143519591931,0.8784314862044981
P5817,state of use,A-Year,6,7.5,0.017584994138335287,0.33311913833528717
P5817,state of use,A-Few-Years,17,21.25,0.021278992627454908,0.4030959369641136
P5817,state of use,Many-Years,37,46.25,0.1257733360527568,2.382571469848392
P3362,operating income,A-Day,0,0.0,0.0,0.0
P3362,operating income,A-Few-Days,0,0.0,0.0,0.0
P3362,operating income,A-Week,0,0.0,0.0,0.0
P3362,operating income,A-Few-Weeks,0,0.0,0.0,0.0
P3362,operating income,A-Month,0,0.0,0.0,0.0
P3362,operating income,A-Few-Months,32,40.50632911392405,0.741942963134709,14.232813953693134
P3362,operating income,A-Year,47,59.49367088607595,0.13774912075029308,2.6424640509297044
P3362,operating income,A-Few-Years,0,0.0,0.0,0.0
P3362,operating income,Many-Years,0,0.0,0.0,0.0
P532,port of registry,A-Day,0,0.0,0.0,0.0
P532,port of registry,A-Few-Days,0,0.0,0.0,0.0
P532,port of registry,A-Week,0,0.0,0.0,0.0
P532,port of registry,A-Few-Weeks,0,0.0,0.0,0.0
P532,port of registry,A-Month,0,0.0,0.0,0.0
P532,port of registry,A-Few-Months,0,0.0,0.0,0.0
P532,port of registry,A-Year,0,0.0,0.0,0.0
P532,port of registry,A-Few-Years,44,57.89473684210527,0.055075039741648,1.0982180325957274
P532,port of registry,Many-Years,32,42.10526315789473,0.10877693928887076,2.1690551076855917
P734,family name,A-Day,0,0.0,0.0,0.0
P734,family name,A-Few-Days,0,0.0,0.0,0.0
P734,family name,A-Week,0,0.0,0.0,0.0
P734,family name,A-Few-Weeks,0,0.0,0.0,0.0
P734,family name,A-Month,0,0.0,0.0,0.0
P734,family name,A-Few-Months,0,0.0,0.0,0.0
P734,family name,A-Year,0,0.0,0.0,0.0
P734,family name,A-Few-Years,7,9.45945945945946,0.008761938140716727,0.1794385728934051
P734,family name,Many-Years,67,90.54054054054053,0.22775171663607313,4.664201270411754
P797,authority,A-Day,0,0.0,0.0,0.0
P797,authority,A-Few-Days,0,0.0,0.0,0.0
P797,authority,A-Week,0,0.0,0.0,0.0
P797,authority,A-Few-Weeks,0,0.0,0.0,0.0
P797,authority,A-Month,0,0.0,0.0,0.0
P797,authority,A-Few-Months,0,0.0,0.0,0.0
P797,authority,A-Year,6,8.333333333333332,0.017584994138335287,0.3701323759280969
P797,authority,A-Few-Years,6,8.333333333333332,0.007510232692042909,0.15807683802514258
P797,authority,Many-Years,60,83.33333333333334,0.2039567611666327,4.2929215672944006
P1454,legal form,A-Day,0,0.0,0.0,0.0
P1454,legal form,A-Few-Days,0,0.0,0.0,0.0
P1454,legal form,A-Week,0,0.0,0.0,0.0
P1454,legal form,A-Few-Weeks,0,0.0,0.0,0.0
P1454,legal form,A-Month,0,0.0,0.0,0.0
P1454,legal form,A-Few-Months,0,0.0,0.0,0.0
P1454,legal form,A-Year,0,0.0,0.0,0.0
P1454,legal form,A-Few-Years,21,30.434782608695656,0.02628581442215018,0.5773241040918251
P1454,legal form,Many-Years,48,69.56521739130434,0.16316540893330614,3.5836562648718475
P92,main regulatory text,A-Day,0,0.0,0.0,0.0
P92,main regulatory text,A-Few-Days,0,0.0,0.0,0.0
P92,main regulatory text,A-Week,0,0.0,0.0,0.0
P92,main regulatory text,A-Few-Weeks,0,0.0,0.0,0.0
P92,main regulatory text,A-Month,0,0.0,0.0,0.0
P92,main regulatory text,A-Few-Months,0,0.0,0.0,0.0
P92,main regulatory text,A-Year,0,0.0,0.0,0.0
P92,main regulatory text,A-Few-Years,16,23.52941176470588,0.02002728717878109,0.44633460148275556
P92,main regulatory text,Many-Years,52,76.47058823529412,0.17676252634441497,3.9393868499878026
P1618,sport number,A-Day,0,0.0,0.0,0.0
P1618,sport number,A-Few-Days,0,0.0,0.0,0.0
P1618,sport number,A-Week,0,0.0,0.0,0.0
P1618,sport number,A-Few-Weeks,0,0.0,0.0,0.0
P1618,sport number,A-Month,0,0.0,0.0,0.0
P1618,sport number,A-Few-Months,8,12.121212121212121,0.18548574078367724,4.259061751294536
P1618,sport number,A-Year,26,39.39393939393939,0.07620164126611959,1.749716686205549
P1618,sport number,A-Few-Years,31,46.96969696969697,0.038802868908888365,0.8909785415962582
P1618,sport number,Many-Years,1,1.5151515151515151,0.0033992793527772114,0.07805311940535273
P5096,member of the crew of,A-Day,0,0.0,0.0,0.0
P5096,member of the crew of,A-Few-Days,0,0.0,0.0,0.0
P5096,member of the crew of,A-Week,0,0.0,0.0,0.0
P5096,member of the crew of,A-Few-Weeks,0,0.0,0.0,0.0
P5096,member of the crew of,A-Month,1,1.5151515151515151,0.06397952655150352,1.4690765621667734
P5096,member of the crew of,A-Few-Months,29,43.93939393939394,0.67238581034083,15.439098848442692
P5096,member of the crew of,A-Year,20,30.303030303030305,0.058616647127784284,1.345935912465807
P5096,member of the crew of,A-Few-Years,16,24.242424242424242,0.02002728717878109,0.45985989243677844
P5096,member of the crew of,Many-Years,0,0.0,0.0,0.0
P7779,military unit,A-Day,0,0.0,0.0,0.0
P7779,military unit,A-Few-Days,0,0.0,0.0,0.0
P7779,military unit,A-Week,0,0.0,0.0,0.0
P7779,military unit,A-Few-Weeks,0,0.0,0.0,0.0
P7779,military unit,A-Month,2,3.1746031746031744,0.12795905310300704,3.0780651778732393
P7779,military unit,A-Few-Months,6,9.523809523809524,0.13911430558775792,3.346405661731421
P7779,military unit,A-Year,6,9.523809523809524,0.017584994138335287,0.4230084296321107
P7779,military unit,A-Few-Years,44,69.84126984126983,0.055075039741648,1.3248344520202426
